"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"98","El Paso, TX","367",350,4,8,5,1
"99","Elizabethtown, KY","51",49,2,0,0,0
"100","Elkhart-Goshen, IN","72",70,2,0,0,0
"101","Elmira, NY","3",3,0,0,0,0
"102","Erie, PA","15",15,0,0,0,0
"103","Eugene-Springfield,* OR","103",95,8,0,0,0
"104","Evansville, IN-KY","91",87,4,0,0,0
"105","Fairbanks,* AK","4",4,0,0,0,0
"106","Fargo, ND-MN","11",11,0,0,0,0
"107","Farmington,* NM","12",12,0,0,0,0
"108","Fayetteville, NC","205",173,0,0,32,4
"109","Fayetteville-Springdale-Rogers,  AR-MO","418",311,24,13,70,11
"110","Flagstaff, AZ","58",56,2,0,0,0
"111","Flint,* MI","88",86,2,0,0,0
"112","Florence, SC","58",58,0,0,0,0
"113","Fond du Lac, WI","12",10,2,0,0,0
"114","Fort Collins-Loveland,* CO","208",183,0,6,19,2
"115","Fort Smith, AR-OK","57",32,6,19,0,0
"116","Fort Walton Beach-Crestview-Destin,*  FL","215",127,0,0,88,2
"117","Fort Wayne, IN","102",98,4,0,0,0
"118","Fresno,* CA","553",419,4,4,126,21
"119","Gadsden, AL","12",12,0,0,0,0
"120","Gainesville, FL","90",90,0,0,0,0
"121","Gainesville, GA","81",81,0,0,0,0
"122","Glens Falls, NY","34",31,0,3,0,0
"123","Goldsboro,* NC","38",33,0,0,5,1
"124","Grand Forks, ND-MN","24",0,0,0,24,1
"125","Grand Junction,* CO","118",112,2,4,0,0
"126","Grand Rapids-Wyoming, MI","292",211,0,0,81,3
"127","Great Falls, MT","6",6,0,0,0,0
"128","Greeley,* CO","274",264,10,0,0,0
"129","Green Bay, WI","72",56,6,0,10,1
"130","Greensboro-High Point,* NC","363",315,8,11,29,3
"131","Greenville, NC","95",62,4,0,29,4
"132","Greenville,* SC","271",271,0,0,0,0
"133","Gulfport-Biloxi, MS","113",110,0,3,0,0
"134","Hagerstown-Martinsburg, MD-WV","201",192,4,0,5,1
"135","Hanford-Corcoran, CA","77",72,0,0,5,1
"136","Harrisburg-Carlisle, PA","113",111,2,0,0,0
"137","Harrisonburg,* VA","48",46,2,0,0,0
"138","Hartford-West Hartford-East Hartford,*  CT","265",161,26,0,78,3
"139","Hattiesburg, MS","11",11,0,0,0,0
"140","Hickory-Lenoir-Morganton, NC","272",102,2,0,168,6
"141","Hinesville-Fort Stewart,* GA","19",19,0,0,0,0
"142","Holland-Grand Haven,* MI","114",98,6,3,7,1
"143","Honolulu,* HI","583",266,8,36,273,15
"144","Hot Springs, AR","10",10,0,0,0,0
"145","Houma-Bayou Cane-Thibodaux, LA","72",72,0,0,0,0
"146","Houston-Baytown-Sugar Land, TX","3965",2980,24,4,957,51
"147","Huntington-Ashland, WV-KY-OH","52",52,0,0,0,0
"148","Huntsville, AL","152",139,0,0,13,1
"149","Idaho Falls, ID","86",70,0,16,0,0
"150","Indianapolis,* IN","868",733,26,4,105,8
"151","Iowa City, IA","82",52,0,8,22,2
"152","Ithaca, NY","9",7,2,0,0,0
"153","Jackson, MI","16",16,0,0,0,0
"154","Jackson, MS","369",201,0,0,168,16
"155","Jackson, TN","25",25,0,0,0,0
"156","Jacksonville,* FL","1070",902,2,6,160,4
"157","Jacksonville, NC","86",86,0,0,0,0
"158","Janesville, WI","116",96,12,8,0,0
"159","Jefferson City, MO","17",14,0,3,0,0
"160","Johnson City, TN","59",59,0,0,0,0
"161","Johnstown, PA","1",1,0,0,0,0
"162","Jonesboro, AR","22",22,0,0,0,0
"163","Joplin, MO","12",12,0,0,0,0
"164","Kalamazoo-Portage, MI","92",75,0,17,0,0
"165","Kankakee-Bradley,* IL","30",24,2,4,0,0
"166","Kansas City,* MO-KS","977",703,72,30,172,18
"167","Kennewick-Richland-Pasco, WA","139",128,2,4,5,1
"168","Killeen-Temple-Fort Hood, TX","245",153,48,44,0,0
"169","Kingsport-Bristol-Bristol, TN-VA","61",55,0,0,6,1
"170","Kingston, NY","25",13,4,3,5,1
"171","Knoxville, TN","287",277,0,4,6,1
"172","Kokomo, IN","17",15,2,0,0,0
"173","La Crosse, WI-MN","5",5,0,0,0,0
"174","Lafayette, IN","71",71,0,0,0,0
"175","Lafayette, LA","122",90,0,3,29,1
"176","Lake Charles, LA","79",77,2,0,0,0
"177","Lakeland,* FL","509",498,6,0,5,1
"178","Lancaster, PA","207",179,0,0,28,4
"179","Lansing-East Lansing, MI","130",125,0,0,5,1
"180","Laredo,* TX","146",111,0,3,32,3
"181","Las Cruces,* NM","101",101,0,0,0,0
"182","Las Vegas-Paradise,* NV","2607",2241,6,94,266,14
"183","Lawrence, KS","20",20,0,0,0,0
"184","Lawton, OK","17",12,0,0,5,1
"185","Lebanon, PA","36",36,0,0,0,0
"186","Lewiston, ID-WA","2",0,2,0,0,0
"187","Lewiston-Auburn, ME","18",18,0,0,0,0
"188","Lexington-Fayette, KY","287",283,0,4,0,0
"189","Lima, OH","4",4,0,0,0,0
"190","Lincoln, NE","91",76,4,0,11,1
"191","Little Rock-North Little Rock, AR","544",279,4,0,261,14
"192","Logan, UT-ID","61",52,0,4,5,1
"193","Longview, TX","15",15,0,0,0,0
"194","Longview, WA","26",24,2,0,0,0
"195","Los Angeles-Long Beach-Santa Ana,*  CA","2239",1297,70,60,812,31
"196","Louisville, KY-IN","647",619,8,10,10,1
"197","Lubbock, TX","252",74,30,16,132,23
"198","Lynchburg, VA","81",69,0,0,12,1
"199","Macon, GA","75",71,4,0,0,0
"200","Madera,* CA","139",133,0,6,0,0
"201","Madison,* WI","402",174,6,45,177,8
"202","Manchester-Nashua, NH","112",90,6,4,12,2
"203","Mansfield,* OH","10",10,0,0,0,0
"204","McAllen-Edinburg-Pharr,* TX","622",522,10,45,45,5
"205","Medford,* OR","108",94,2,12,0,0
"206","Memphis, TN-MS-AR","751",623,0,0,128,1
"207","Merced, CA","174",166,0,8,0,0
"208","Miami-Fort Lauderdale-Miami Beach,  FL","3028",1837,18,38,1135,21
"209","Michigan City-La Porte, IN","21",21,0,0,0,0
"210","Midland,* TX","27",27,0,0,0,0
"211","Milwaukee-Waukesha-West Allis,* WI","423",247,38,15,123,4
"212","Minneapolis-St. Paul-Bloomington,*  MN-WI","1110",849,14,22,225,8
"213","Missoula,* MT","23",19,4,0,0,0
"214","Mobile, AL","139",134,0,0,5,1
"215","Modesto, CA","303",283,0,0,20,1
"216","Monroe, LA","28",12,16,0,0,0
"217","Monroe,* MI","43",38,0,0,5,1
"218","Montgomery, AL","91",91,0,0,0,0
"219","Morgantown, WV","1",1,0,0,0,0
"220","Morristown, TN","36",36,0,0,0,0
"221","Mount Vernon-Anacortes, WA","72",70,2,0,0,0
"222","Muncie, IN","11",11,0,0,0,0
"223","Muskegon-Norton Shores,* MI","41",31,0,0,10,1
"224","Myrtle Beach-Conway-North Myrtle Beach,  SC","380",245,4,8,123,9
"225","Napa,* CA","40",40,0,0,0,0
"226","Naples-Marco Island,* FL","613",239,10,72,292,9
"227","Nashville-Davidson--Murfreesboro,*  TN","939",905,4,0,30,3
"228","New Haven-Milford,* CT","88",71,2,0,15,1
"229","New Orleans-Metairie-Kenner,* LA","413",406,4,3,0,0
"230","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","3019",1322,446,353,898,57
"231","Niles-Benton Harbor, MI","11",11,0,0,0,0
"232","Norwich-New London,* CT","54",47,0,0,7,1
"233","Ocala,* FL","406",396,10,0,0,0
"234","Ocean City,* NJ","129",52,64,3,10,2
"235","Odessa,* TX","13",13,0,0,0,0
"236","Ogden-Clearfield, UT","288",260,2,20,6,1
"237","Oklahoma City,* OK","706",591,6,8,101,9
"238","Olympia,* WA","146",144,2,0,0,0
"239","Omaha-Council Bluffs,* NE-IA","355",282,4,19,50,6
"240","Orlando,* FL","2447",1786,26,54,581,27
"241","Oshkosh-Neenah, WI","47",33,2,7,5,1
"242","Owensboro, KY","32",30,2,0,0,0
"243","Oxnard-Thousand Oaks-Ventura,* CA","126",66,0,0,60,7
"244","Palm Bay-Melbourne-Titusville,* FL","855",469,0,4,382,28
"245","Panama City-Lynn Haven,* FL","364",72,0,6,286,2
"246","Parkersburg-Marietta, WV-OH","5",5,0,0,0,0
"247","Pascagoula,* MS","90",90,0,0,0,0
"248","Pensacola-Ferry Pass-Brent, FL","358",349,4,0,5,1
"249","Peoria, IL","55",35,20,0,0,0
"250","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","1123",944,8,10,161,9
"251","Phoenix-Mesa-Scottsdale, AZ","3623",3068,32,80,443,26
"252","Pine Bluff, AR","3",3,0,0,0,0
"253","Pittsburgh,* PA","354",290,6,10,48,9
"254","Pittsfield, MA","4",4,0,0,0,0
"255","Pocatello, ID","25",25,0,0,0,0
"256","Port St. Lucie-Fort Pierce,* FL","473",407,2,27,37,2
"257","Portland-South Portland-Biddeford,  ME","222",201,4,0,17,3
"258","Portland-Vancouver-Beaverton,* OR-WA","828",597,8,0,223,NA
"259","Prescott, AZ","238",232,6,0,0,0
"260","Providence-New Bedford-Fall River,  RI-MA","235",218,4,3,10,2
"261","Provo-Orem, UT","375",202,12,34,127,7
"262","Pueblo,* CO","92",88,4,0,0,0
"263","Punta Gorda,* FL","382",151,8,0,223,19
"264","Racine,* WI","30",28,2,0,0,0
"265","Raleigh-Cary,* NC","988",861,16,3,108,3
"266","Rapid City, SD","130",50,0,80,0,0
"267","Reading, PA","70",62,2,0,6,1
"268","Redding,* CA","128",55,0,0,73,1
"269","Reno-Sparks,* NV","412",310,0,12,90,4
"270","Richmond,* VA","602",476,0,8,118,5
"271","Riverside-San Bernardino-Ontario,*  CA","3267",2967,42,80,178,28
"272","Roanoke, VA","278",141,4,0,133,4
"273","Rochester, MN","67",67,0,0,0,0
"274","Rochester, NY","87",82,0,0,5,1
"275","Rockford, IL","136",128,4,4,0,0
"276","Rocky Mount, NC","45",43,2,0,0,0
"277","Rome,* GA","81",30,8,0,43,1
"278","Sacramento--Arden-Arcade--Roseville,*  CA","1530",1312,8,0,210,17
"279","Saginaw-Saginaw Township North, MI","21",21,0,0,0,0
"280","Salem,* OR","171",149,2,3,17,2
"281","Salinas, CA","72",60,0,12,0,0
"282","Salisbury, MD","40",36,0,4,0,0
"283","Salt Lake City,* UT","424",359,6,16,43,5
"284","San Angelo, TX","22",22,0,0,0,0
"285","San Antonio, TX","1230",971,14,0,245,6
"286","San Diego-Carlsbad-San Marcos,* CA","1175",772,6,32,365,15
"287","San Francisco-Oakland-Fremont,* CA","1136",517,10,24,585,21
"288","San Jose-Sunnyvale-Santa Clara,* CA","297",228,18,0,51,4
"289","San Luis Obispo-Paso Robles,* CA","148",145,0,3,0,0
"290","Sandusky, OH","7",7,0,0,0,0
"291","Santa Barbara-Santa Maria-Goleta,  CA","258",225,6,15,12,1
"292","Santa Cruz-Watsonville,* CA","114",114,0,0,0,0
"293","Santa Fe,* NM","48",48,0,0,0,0
"294","Santa Rosa-Petaluma,* CA","55",53,2,0,0,0
"295","Sarasota-Bradenton-Venice,* FL","986",761,4,47,174,13
"296","Savannah, GA","321",152,6,0,163,9
"297","Scranton--Wilkes-Barre, PA","36",33,0,3,0,0
"298","Seattle-Tacoma-Bellevue,* WA","1685",1115,48,41,481,16
"299","Sheboygan, WI","33",27,6,0,0,0
"300","Sherman-Denison, TX","10",10,0,0,0,0
"301","Shreveport-Bossier City, LA","128",128,0,0,0,0
"302","Sioux City, IA-NE-SD","13",11,2,0,0,0
"303","Sioux Falls, SD","254",99,0,8,147,7
"304","South Bend-Mishawaka, IN-MI","50",48,2,0,0,0
"305","Spartanburg, SC","115",115,0,0,0,0
"306","Spokane, WA","79",71,8,0,0,0
"307","Springfield, IL","37",29,8,0,0,0
"308","Springfield, MA","50",42,8,0,0,0
"309","Springfield, MO","229",159,34,0,36,2
"310","Springfield, OH","11",11,0,0,0,0
"311","St. Cloud, MN","38",30,0,3,5,1
"312","St. George, UT","167",161,2,4,0,0
"313","St. Joseph, MO-KS","13",13,0,0,0,0
"314","St. Louis,* MO-IL","967",818,22,4,123,4
"315","State College, PA","42",34,0,3,5,1
"316","Stockton,* CA","479",479,0,0,0,0
"317","Sumter,* SC","44",40,4,0,0,0
"318","Syracuse, NY","51",43,0,3,5,1
"319","Tallahassee, FL","547",177,4,8,358,21
"320","Tampa-St. Petersburg-Clearwater,* FL","1918",1654,56,49,159,NA
"321","Texarkana, TX-Texarkana, AR","21",19,2,0,0,0
"322","Toledo, OH","106",102,4,0,0,0
"323","Topeka, KS","40",40,0,0,0,0
"324","Trenton-Ewing,* NJ","499",58,0,0,441,6
"325","Tucson, AZ","546",516,6,0,24,3
"326","Tulsa,* OK","290",270,10,0,10,2
"327","Tuscaloosa, AL","88",70,0,0,18,1
"328","Tyler, TX","35",29,0,0,6,1
"329","Utica-Rome, NY","6",6,0,0,0,0
"330","Valdosta, GA","75",63,0,0,12,1
"331","Vallejo-Fairfield,* CA","100",100,0,0,0,0
"332","Vero Beach,* FL","159",127,2,7,23,1
"333","Victoria, TX","5",5,0,0,0,0
"334","Vineland-Millville-Bridgeton,* NJ","26",26,0,0,0,0
"335","Virginia Beach-Norfolk-Newport News,  VA-NC","639",565,22,7,45,5
"336","Visalia-Porterville, CA","159",155,0,4,0,0
"337","Waco, TX","103",73,24,6,0,0
"338","Warner Robins, GA","122",122,0,0,0,0
"339","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","2640",2087,0,88,465,11
"340","Waterloo-Cedar Falls, IA","34",21,0,0,13,1
"341","Wausau, WI","29",27,2,0,0,0
"342","Weirton-Steubenville, WV-OH","2",2,0,0,0,0
"343","Wenatchee, WA","28",28,0,0,0,0
"344","Wheeling, WV-OH","1",1,0,0,0,0
"345","Wichita Falls, TX","28",28,0,0,0,0
"346","Wichita, KS","230",214,16,0,0,0
"347","Williamsport, PA","29",27,2,0,0,0
"348","Wilmington,* NC","508",454,6,7,41,2
"349","Winchester, VA-WV","139",75,0,0,64,5
"350","Winston-Salem,* NC","176",171,0,0,5,1
"351","Worcester, MA","241",176,0,4,61,2
"352","Yakima, WA","33",27,2,4,0,0
"353","York-Hanover, PA","140",101,20,3,16,1
"354","Youngstown-Warren-Boardman, OH-PA","87",82,2,3,0,0
"355","Yuba City-Marysville, CA","199",182,0,0,17,3
"356","Yuma, AZ","163",163,0,0,0,0
